,Date,Open,High,Low,Close,Adj Close,Volume,Day,Month,Year,Quarter
302,2020-06-15,58.766666,58.799999,57.266666,57.466667,42.392853,52647790,15,6,2020,Q2
301,2020-06-12,56.666664,59.033333,56.666664,58.866665,43.425621,32426287,12,6,2020,Q2
300,2020-06-11,60.066666,62.233334,58.599998,58.900002,43.450218,44547292,11,6,2020,Q2
299,2020-06-10,60.400002,61.299999,59.400002,59.966667,44.237087,20502175,10,6,2020,Q2
298,2020-06-09,62.233334,62.400002,60.066666,60.433334,44.581348,25168882,9,6,2020,Q2
297,2020-06-08,61.933334,64.266663,61.400002,62.066666,45.786247,59083390,8,6,2020,Q2
296,2020-06-05,57.733334,60.033333,57.466667,59.599998,43.966599,36188166,5,6,2020,Q2
295,2020-06-04,57.366665,57.766666,56.066666,57.266666,42.245312,43910230,4,6,2020,Q2
294,2020-06-03,57.533333,59.266666,57.400002,58.0,42.786289,29209218,3,6,2020,Q2
293,2020-06-02,57.733334,57.900002,56.5,57.200001,42.196133,26984125,2,6,2020,Q2
292,2020-06-01,56.866665,58.166664,56.333332,57.433334,42.368263,44693584,1,6,2020,Q2
291,2020-05-29,51.799999,56.466667,51.466667,55.466667,40.917465,51853494,29,5,2020,Q2
290,2020-05-28,51.599998,52.533333,51.466667,51.799999,38.212585,14966770,28,5,2020,Q2
289,2020-05-27,51.466667,51.966667,50.666664,51.700001,38.138813,21470166,27,5,2020,Q2
288,2020-05-26,51.066666,51.900002,50.766666,51.433334,37.942097,23229154,26,5,2020,Q2
287,2020-05-22,49.166664,50.599998,48.533333,50.333332,37.13063,21714805,22,5,2020,Q2
286,2020-05-21,49.400002,49.966667,48.666664,49.633331,36.614239,15359784,21,5,2020,Q2
285,2020-05-20,48.233334,49.666664,47.933334,49.400002,36.442116,19387255,20,5,2020,Q2
284,2020-05-19,48.566666,48.933334,47.866665,48.033333,35.433937,18603873,19,5,2020,Q2
283,2020-05-18,50.366665,50.533333,47.433334,47.700001,35.188034,26546949,18,5,2020,Q2
282,2020-05-15,50.5,50.933334,50.133331,50.333332,37.13063,23720979,15,5,2020,Q2
281,2020-05-14,50.666664,50.966667,50.0,50.099998,36.958504,13589103,14,5,2020,Q2
280,2020-05-13,51.933334,51.933334,50.5,50.666664,37.376522,27360669,13,5,2020,Q2
279,2020-05-12,50.566666,51.133331,49.733334,49.933334,36.835556,24453981,12,5,2020,Q2
278,2020-05-11,50.366665,50.866665,49.866665,50.233334,37.056862,19354492,11,5,2020,Q2
277,2020-05-08,50.733334,51.333332,49.366665,49.566666,36.565063,21801681,8,5,2020,Q2
276,2020-05-07,51.233334,51.333332,50.400002,50.5,37.253578,20133519,7,5,2020,Q2
275,2020-05-06,51.200001,51.533333,48.533333,51.033333,37.647011,39446902,6,5,2020,Q2
274,2020-05-05,54.0,54.666664,52.266666,52.466667,38.70438,20327146,5,5,2020,Q2
273,2020-05-04,55.099998,55.133331,53.0,53.166664,39.220764,18414820,4,5,2020,Q2
272,2020-04-30,54.366665,56.333332,54.200001,56.133331,41.409252,31786479,30,4,2020,Q2
271,2020-04-29,53.333332,54.099998,53.200001,53.666664,39.589611,18324982,29,4,2020,Q2
270,2020-04-28,54.733334,55.0,52.866665,53.099998,39.171581,27725482,28,4,2020,Q2
269,2020-04-27,54.933334,55.366665,54.200001,54.333332,40.081406,9480783,27,4,2020,Q2
268,2020-04-24,54.833332,56.266666,54.066666,54.333332,40.081406,15625792,24,4,2020,Q2
267,2020-04-23,55.599998,56.666664,55.200001,55.400002,40.868286,13770837,23,4,2020,Q2
266,2020-04-22,55.299999,55.833332,52.766666,55.333332,40.819103,22974556,22,4,2020,Q2
265,2020-04-21,57.866665,57.866665,55.0,55.333332,40.819103,20456791,21,4,2020,Q2
264,2020-04-20,58.5,59.666664,57.166664,58.366665,43.056774,26531673,20,4,2020,Q2
263,2020-04-17,57.366665,57.866665,56.666664,57.333332,42.294495,13740103,17,4,2020,Q2
262,2020-04-16,55.5,57.200001,55.033333,56.466667,41.655155,17985256,16,4,2020,Q2
261,2020-04-15,56.0,57.533333,55.200001,55.466667,40.917465,20492952,15,4,2020,Q2
260,2020-04-13,56.333332,56.333332,54.533333,55.433334,40.892876,14518111,13,4,2020,Q2
259,2020-04-09,55.133331,56.133331,54.566666,55.599998,41.015827,20377549,9,4,2020,Q2
258,2020-04-08,55.233334,57.333332,54.066666,54.5,40.204353,30641683,8,4,2020,Q2
257,2020-04-07,54.666664,55.799999,53.333332,55.333332,40.819103,24115600,7,4,2020,Q2
256,2020-04-03,54.0,54.733334,51.066666,53.0,39.097809,25509141,3,4,2020,Q2
255,2020-04-01,54.433334,54.799999,52.0,52.633331,38.827328,15719215,1,4,2020,Q2
254,2020-03-31,52.0,55.0,51.366665,54.433334,40.155178,36416907,31,3,2020,Q1
253,2020-03-30,50.0,52.200001,49.633331,51.200001,37.76997,17237094,30,3,2020,Q1
252,2020-03-27,52.333332,53.433334,50.700001,51.266666,37.819141,20163504,27,3,2020,Q1
251,2020-03-26,52.0,52.333332,49.766666,52.0,38.360123,27474744,26,3,2020,Q1
250,2020-03-25,51.866665,53.966667,51.333332,51.900002,38.286354,27131977,25,3,2020,Q1
249,2020-03-24,55.266666,56.0,51.766666,53.133331,39.196171,23489107,24,3,2020,Q1
248,2020-03-23,54.666664,58.166664,53.333332,53.833332,39.712563,21036792,23,3,2020,Q1
247,2020-03-20,59.333332,61.966667,58.733334,60.400002,42.466625,30046032,20,3,2020,Q1
246,2020-03-19,56.299999,60.533333,54.933334,58.633331,41.224491,31804096,19,3,2020,Q1
245,2020-03-18,60.166664,60.900002,57.633331,58.400002,41.060444,27207225,18,3,2020,Q1
244,2020-03-17,60.0,62.333332,59.299999,59.599998,41.904144,25862538,17,3,2020,Q1
243,2020-03-16,60.266666,61.733334,58.433334,59.799999,42.044769,44735226,16,3,2020,Q1
242,2020-03-13,53.533333,62.166664,50.666664,61.5,43.240017,62382150,13,3,2020,Q1
241,2020-03-12,62.0,62.433334,58.166664,58.599998,41.201054,42261342,12,3,2020,Q1
240,2020-03-11,66.699997,66.73333,63.366665,64.599998,45.419594,30382858,11,3,2020,Q1
239,2020-03-09,68.199997,70.166664,65.333336,66.266663,46.591412,49467889,9,3,2020,Q1
238,2020-03-06,67.866669,67.866669,66.199997,67.199997,47.247627,37025709,6,3,2020,Q1
237,2020-03-05,71.699997,72.266663,69.633331,69.866669,49.122536,15247762,5,3,2020,Q1
236,2020-03-04,71.199997,72.5,70.5,71.066666,49.966251,20416750,4,3,2020,Q1
235,2020-03-03,70.333336,71.866669,69.533333,71.099998,49.989685,19908892,3,3,2020,Q1
234,2020-03-02,72.300003,75.266663,68.73333,69.300003,48.724125,21871314,2,3,2020,Q1
233,2020-02-28,69.199997,71.599998,67.266663,70.5,49.567829,36326827,28,2,2020,Q1
232,2020-02-27,72.23333,72.23333,70.0,70.433334,49.520954,26486947,27,2,2020,Q1
231,2020-02-26,73.466667,74.199997,72.0,72.23333,50.786518,17215348,26,2,2020,Q1
230,2020-02-25,74.599998,75.300003,73.400002,73.633331,51.77084,16818484,25,2,2020,Q1
229,2020-02-24,75.199997,75.400002,73.433334,73.699997,51.817711,11890494,24,2,2020,Q1
228,2020-02-20,75.699997,76.300003,74.666664,74.866669,52.637985,16438315,20,2,2020,Q1
227,2020-02-19,75.866669,76.333336,75.099998,76.133331,53.528568,12031689,19,2,2020,Q1
226,2020-02-18,74.599998,76.73333,73.633331,75.099998,52.802036,21775992,18,2,2020,Q1
225,2020-02-17,76.666664,76.866669,74.166664,74.533333,52.403625,14507611,17,2,2020,Q1
224,2020-02-14,76.466667,77.133331,75.800003,76.73333,53.950417,17713123,14,2,2020,Q1
223,2020-02-13,76.633331,77.166664,76.166664,76.5,53.786369,13542210,13,2,2020,Q1
222,2020-02-12,77.366669,77.966667,76.433334,76.73333,53.950417,17915650,12,2,2020,Q1
221,2020-02-11,77.333336,78.266663,77.133331,77.366669,54.39571,15500902,11,2,2020,Q1
220,2020-02-10,78.266663,78.900002,76.833336,77.199997,54.278526,20656924,10,2,2020,Q1
219,2020-02-07,77.800003,78.5,76.666664,78.333336,55.075367,16255411,7,2,2020,Q1
218,2020-02-06,77.0,78.333336,76.933334,78.033333,54.864429,19620445,6,2,2020,Q1
217,2020-02-05,76.566666,77.23333,75.933334,76.466667,53.762932,23615974,5,2,2020,Q1
216,2020-02-04,73.333336,76.133331,73.0,75.866669,53.341076,31528422,4,2,2020,Q1
215,2020-02-03,73.366669,74.933334,71.699997,72.033333,50.645897,37608319,3,2,2020,Q1
214,2020-01-31,79.033333,79.033333,75.066666,75.633331,53.177013,55113961,31,1,2020,Q1
213,2020-01-30,79.933334,79.966667,77.466667,78.099998,54.911308,42007012,30,1,2020,Q1
212,2020-01-29,79.199997,79.966667,78.533333,78.866669,55.45034,32001970,29,1,2020,Q1
211,2020-01-28,78.766663,79.73333,77.566666,78.599998,55.262852,31914822,28,1,2020,Q1
210,2020-01-27,79.5,80.133331,78.0,78.300003,55.051929,20398282,27,1,2020,Q1
209,2020-01-24,81.0,81.099998,79.400002,79.766663,56.083118,39238492,24,1,2020,Q1
208,2020-01-23,76.73333,80.599998,76.699997,78.900002,55.473774,314893702,23,1,2020,Q1
207,2020-01-22,77.766663,77.933334,74.633331,75.766663,53.270763,107592835,22,1,2020,Q1
206,2020-01-21,78.666664,78.966667,76.166664,76.533333,53.809803,69767703,21,1,2020,Q1
205,2020-01-20,78.633331,79.800003,75.800003,78.333336,55.075367,67893711,20,1,2020,Q1
204,2020-01-17,82.766663,82.833336,81.533333,81.766663,57.489296,11573763,17,1,2020,Q1
203,2020-01-16,84.033333,84.333336,82.666664,82.766663,58.192398,10577692,16,1,2020,Q1
202,2020-01-15,84.633331,84.666664,83.333336,83.800003,58.918919,7152738,15,1,2020,Q1
201,2020-01-14,85.066666,85.466667,84.433334,84.599998,59.481388,6732202,14,1,2020,Q1
200,2020-01-13,83.933334,85.066666,83.533333,84.633331,59.504826,8621076,13,1,2020,Q1
199,2020-01-10,83.333336,83.833336,82.699997,83.633331,58.801727,12566014,10,1,2020,Q1
198,2020-01-09,83.266663,83.666664,81.900002,83.0,58.356449,13828252,9,1,2020,Q1
197,2020-01-08,82.033333,82.599998,81.0,81.23333,57.114323,13328638,8,1,2020,Q1
196,2020-01-07,83.533333,84.966667,82.73333,83.033333,58.37989,12677539,7,1,2020,Q1
195,2020-01-06,84.333336,84.333336,83.0,83.266663,58.543938,18947248,6,1,2020,Q1
194,2020-01-03,84.333336,85.0,84.099998,84.566666,59.457962,13278157,3,1,2020,Q1
193,2020-01-02,84.133331,84.800003,84.0,84.666664,59.528259,3838770,2,1,2020,Q1
192,2020-01-01,83.966667,84.5,83.833336,83.966667,59.036102,3191238,1,1,2020,Q1
191,2019-12-31,84.366669,85.0,83.333336,83.699997,58.84861,7574391,31,12,2019,Q4
190,2019-12-30,84.866669,85.066666,84.099998,84.400002,59.340778,5469745,30,12,2019,Q4
189,2019-12-27,83.933334,85.066666,83.366669,84.866669,59.66888,7876561,27,12,2019,Q4
188,2019-12-26,84.666664,85.0,83.066666,83.400002,58.637688,17825301,26,12,2019,Q4
187,2019-12-24,84.666664,85.73333,84.133331,84.933334,59.715759,9383557,24,12,2019,Q4
186,2019-12-23,84.966667,86.0,84.033333,84.300003,59.270462,12202446,23,12,2019,Q4
185,2019-12-20,84.699997,86.066666,84.666664,84.933334,59.715759,10093686,20,12,2019,Q4
184,2019-12-19,84.266663,85.133331,83.533333,84.933334,59.715759,6440647,19,12,2019,Q4
183,2019-12-18,83.333336,84.23333,83.033333,84.033333,59.082977,6968490,18,12,2019,Q4
182,2019-12-17,83.73333,84.5,83.23333,83.766663,58.895477,7701295,17,12,2019,Q4
181,2019-12-16,85.633331,85.633331,83.866669,84.099998,59.129852,5665537,16,12,2019,Q4
180,2019-12-13,85.766663,86.466667,85.066666,85.5,60.114178,8142712,13,12,2019,Q4
179,2019-12-12,84.333336,85.599998,83.533333,85.400002,60.043861,8733690,12,12,2019,Q4
178,2019-12-11,82.033333,84.066666,81.766663,83.699997,58.84861,12443683,11,12,2019,Q4
177,2019-12-10,83.666664,84.333336,81.23333,81.699997,57.442425,8041794,10,12,2019,Q4
176,2019-12-09,82.933334,84.23333,82.933334,83.666664,58.825169,6921060,9,12,2019,Q4
175,2019-12-06,83.933334,84.599998,82.566666,82.933334,58.309578,9266257,6,12,2019,Q4
174,2019-12-05,84.300003,85.966667,83.866669,83.966667,59.036102,13060678,5,12,2019,Q4
173,2019-12-04,85.300003,86.266663,84.333336,84.566666,59.457962,8493132,4,12,2019,Q4
172,2019-12-03,85.966667,86.333336,85.099998,85.666664,60.231346,7734715,3,12,2019,Q4
171,2019-12-02,87.666664,87.73333,85.333336,85.766663,60.301662,10278105,2,12,2019,Q4
170,2019-11-29,88.666664,89.133331,87.133331,87.599998,61.590664,9487785,29,11,2019,Q4
169,2019-11-28,87.300003,88.599998,86.73333,88.366669,62.1297,14678619,28,11,2019,Q4
168,2019-11-27,86.23333,87.766663,86.033333,87.400002,61.450031,9343426,27,11,2019,Q4
167,2019-11-26,87.133331,88.466667,85.833336,86.199997,60.606331,20732623,26,11,2019,Q4
166,2019-11-25,86.533333,87.800003,86.099998,87.23333,61.332859,8150970,25,11,2019,Q4
165,2019-11-22,85.766663,86.933334,85.566666,86.533333,60.840702,10093644,22,11,2019,Q4
164,2019-11-21,87.599998,87.866669,85.599998,85.933334,60.41885,13726644,21,11,2019,Q4
163,2019-11-20,89.133331,89.5,86.533333,87.266663,61.356297,27013942,20,11,2019,Q4
162,2019-11-19,88.266663,89.066666,87.833336,88.666664,62.340618,8934270,19,11,2019,Q4
161,2019-11-18,88.0,88.800003,87.466667,88.366669,62.1297,11981551,18,11,2019,Q4
160,2019-11-15,91.23333,91.266663,87.466667,87.800003,61.731274,16885014,15,11,2019,Q4
159,2019-11-14,88.800003,93.333336,87.599998,91.23333,64.14521,23579434,14,11,2019,Q4
158,2019-11-13,90.400002,90.400002,88.766663,89.23333,62.739037,8712457,13,11,2019,Q4
157,2019-11-11,89.533333,90.633331,89.133331,90.400002,63.559307,9336970,11,11,2019,Q4
156,2019-11-08,90.633331,90.633331,89.133331,89.366669,62.83279,9857605,8,11,2019,Q4
155,2019-11-07,91.133331,91.199997,90.066666,90.566666,63.676487,9818919,7,11,2019,Q4
154,2019-11-06,91.566666,92.099998,90.199997,90.400002,63.559307,15931596,6,11,2019,Q4
153,2019-11-05,92.0,93.0,90.800003,91.333336,64.21553,13484688,5,11,2019,Q4
152,2019-11-04,95.099998,95.133331,92.066666,92.466667,65.012367,17324739,4,11,2019,Q4
151,2019-11-01,94.0,96.0,93.5,95.099998,66.863838,27437761,1,11,2019,Q4
150,2019-10-31,98.666664,99.166664,95.766663,97.866669,68.809052,21676339,31,10,2019,Q4
149,2019-10-30,97.666664,99.300003,97.033333,98.099998,68.973091,16530081,30,10,2019,Q4
148,2019-10-29,95.5,97.5,95.466667,96.23333,67.66066,14290651,29,10,2019,Q4
147,2019-10-27,95.599998,95.633331,94.766663,95.133331,66.88726,942670,27,10,2019,Q4
146,2019-10-25,95.0,96.266663,93.366669,94.73333,66.606033,14666973,25,10,2019,Q4
145,2019-10-24,96.433334,96.633331,94.0,94.199997,66.231056,11870892,24,10,2019,Q4
144,2019-10-23,96.966667,98.366669,96.066666,96.333336,67.730972,10717882,23,10,2019,Q4
143,2019-10-22,98.066666,98.73333,97.033333,97.633331,68.644989,17862102,22,10,2019,Q4
142,2019-10-18,97.400002,98.800003,96.5,97.066666,68.246574,20861931,18,10,2019,Q4
141,2019-10-17,97.266663,98.0,95.833336,97.599998,68.621552,14331837,17,10,2019,Q4
140,2019-10-16,98.166664,99.333336,96.666664,97.033333,68.223145,19778781,16,10,2019,Q4
139,2019-10-15,96.666664,98.900002,96.666664,97.633331,68.644989,14761507,15,10,2019,Q4
138,2019-10-14,96.0,98.266663,96.0,96.5,67.848167,16735335,14,10,2019,Q4
137,2019-10-11,98.133331,98.566666,93.766663,95.599998,67.215385,17998872,11,10,2019,Q4
136,2019-10-10,98.800003,99.766663,97.73333,98.800003,69.465263,21194271,10,10,2019,Q4
135,2019-10-09,98.366669,100.0,98.0,98.800003,69.465263,25485772,9,10,2019,Q4
134,2019-10-07,99.933334,100.633331,97.866669,99.133331,69.699623,22414273,7,10,2019,Q4
133,2019-10-04,102.166664,102.533333,98.199997,100.699997,70.801132,27389229,4,10,2019,Q4
132,2019-10-03,100.599998,102.633331,99.699997,101.166664,71.12925,38254668,3,10,2019,Q4
131,2019-10-01,99.866669,104.0,96.766663,99.033333,69.629333,41089458,1,10,2019,Q4
130,2019-09-30,97.633331,98.666664,95.333336,98.266663,69.090279,24103932,30,9,2019,Q3
129,2019-09-27,97.73333,98.533333,96.099998,97.033333,68.223145,20673976,27,9,2019,Q3
128,2019-09-26,94.633331,99.633331,94.266663,96.366669,67.75441,56406777,26,9,2019,Q3
127,2019-09-25,92.166664,95.199997,91.333336,93.800003,65.949814,23046780,25,9,2019,Q3
126,2019-09-24,95.0,95.0,91.23333,92.466667,65.012367,25178299,24,9,2019,Q3
125,2019-09-23,89.666664,96.366669,89.666664,95.099998,66.863838,34087725,23,9,2019,Q3
124,2019-09-20,83.966667,91.033333,82.333336,88.366669,62.1297,42220702,20,9,2019,Q3
123,2019-09-19,85.533333,85.833336,83.599998,84.133331,59.153278,10936854,19,9,2019,Q3
122,2019-09-18,85.066666,85.73333,83.533333,85.433334,60.067303,18227277,18,9,2019,Q3
121,2019-09-17,85.166664,85.533333,83.166664,83.466667,58.684551,17868168,17,9,2019,Q3
120,2019-09-16,84.0,86.366669,83.099998,85.699997,60.254791,34013268,16,9,2019,Q3
119,2019-09-13,83.533333,87.333336,82.5,86.73333,60.981319,38290122,13,9,2019,Q3
118,2019-09-12,84.466667,86.0,82.666664,82.933334,58.309578,16944511,12,9,2019,Q3
117,2019-09-11,84.0,85.599998,83.533333,84.033333,59.082977,11476779,11,9,2019,Q3
116,2019-09-09,84.699997,85.166664,83.699997,84.433334,59.364212,8686777,9,9,2019,Q3
115,2019-09-06,83.433334,85.166664,82.333336,84.633331,59.504826,18961717,6,9,2019,Q3
114,2019-09-05,80.400002,86.133331,80.400002,83.133331,58.450195,37819870,5,9,2019,Q3
113,2019-09-04,78.933334,80.633331,77.866669,80.23333,56.411228,14317494,4,9,2019,Q3
112,2019-09-03,78.5,79.566666,77.5,78.166664,54.958179,20300770,3,9,2019,Q3
111,2019-08-30,82.800003,82.966667,80.0,81.633331,57.395561,15362334,30,8,2019,Q3
110,2019-08-29,82.133331,85.466667,81.033333,82.433334,57.958035,58343403,29,8,2019,Q3
109,2019-08-28,83.933334,84.599998,81.133331,81.933334,57.606495,18607672,28,8,2019,Q3
108,2019-08-27,84.300003,85.333336,83.333336,83.833336,58.942356,25250292,27,8,2019,Q3
107,2019-08-26,82.73333,84.133331,79.766663,83.666664,58.825169,19315353,26,8,2019,Q3
106,2019-08-23,78.0,82.766663,77.5,81.866669,57.559608,12087112,23,8,2019,Q3
105,2019-08-22,80.699997,81.0,77.599998,78.533333,55.215984,13878937,22,8,2019,Q3
104,2019-08-21,82.599998,82.800003,80.266663,80.699997,56.739342,16718706,21,8,2019,Q3
103,2019-08-20,84.0,84.066666,82.266663,82.800003,57.747105,9781873,20,8,2019,Q3
102,2019-08-19,84.23333,84.933334,83.533333,83.866669,58.491028,7162344,19,8,2019,Q3
101,2019-08-16,84.666664,84.933334,83.5,84.166664,58.700256,12083389,16,8,2019,Q3
100,2019-08-14,83.933334,85.599998,82.800003,84.300003,58.793243,12453084,14,8,2019,Q3
99,2019-08-13,86.866669,87.900002,83.366669,83.933334,58.537521,18819502,13,8,2019,Q3
98,2019-08-09,87.066666,87.533333,86.033333,87.0,60.676304,17662095,9,8,2019,Q3
97,2019-08-08,86.933334,87.466667,85.099998,87.23333,60.839039,15512527,8,8,2019,Q3
96,2019-08-07,89.0,89.0,85.666664,86.0,59.97887,23951340,7,8,2019,Q3
95,2019-08-06,87.900002,89.23333,86.966667,88.266663,61.559704,18832677,6,8,2019,Q3
94,2019-08-05,89.333336,89.800003,87.5,88.166664,61.489967,15360087,5,8,2019,Q3
93,2019-08-02,91.866669,92.666664,88.900002,90.166664,62.88483,19395661,2,8,2019,Q3
92,2019-08-01,91.966667,94.599998,90.066666,91.300003,63.675247,15873007,1,8,2019,Q3
91,2019-07-31,88.0,93.599998,88.0,92.866669,64.767883,30858156,31,7,2019,Q3
90,2019-07-30,92.666664,92.666664,88.699997,89.0,62.071171,25482757,30,7,2019,Q3
89,2019-07-29,95.333336,95.333336,90.966667,92.166664,64.279686,32119935,29,7,2019,Q3
88,2019-07-26,97.5,97.566666,94.066666,94.533333,65.930275,20334171,26,7,2019,Q3
87,2019-07-25,98.666664,98.666664,96.900002,97.766663,68.185272,74886949,25,7,2019,Q3
86,2019-07-24,97.866669,99.166664,96.666664,98.633331,68.789726,62059533,24,7,2019,Q3
85,2019-07-23,98.433334,99.133331,96.73333,98.23333,68.510757,70006978,23,7,2019,Q3
84,2019-07-22,96.666664,100.866669,96.633331,98.633331,68.789726,59575843,22,7,2019,Q3
83,2019-07-19,99.066666,99.966667,96.400002,97.666664,68.115555,21046065,19,7,2019,Q3
82,2019-07-18,97.900002,99.23333,96.800003,98.400002,68.626991,13402062,18,7,2019,Q3
81,2019-07-17,99.5,99.5,97.133331,97.900002,68.278297,11863383,17,7,2019,Q3
80,2019-07-16,97.333336,98.666664,96.966667,98.033333,68.371269,11981577,16,7,2019,Q3
79,2019-07-15,97.23333,98.23333,96.333336,96.933334,67.604103,12237261,15,7,2019,Q3
78,2019-07-12,98.0,98.599998,96.133331,97.900002,68.278297,50025513,12,7,2019,Q3
77,2019-07-11,98.333336,99.199997,97.166664,98.599998,68.766479,16857075,11,7,2019,Q3
76,2019-07-10,100.333336,101.23333,96.400002,98.766663,68.882713,18862581,10,7,2019,Q3
75,2019-07-09,96.0,101.800003,95.866669,100.933334,70.393822,48798828,9,7,2019,Q3
74,2019-07-08,100.599998,100.900002,95.633331,96.033333,66.976418,17948281,8,7,2019,Q3
73,2019-07-05,105.0,105.0,99.300003,101.466667,70.765778,20901478,5,7,2019,Q3
72,2019-07-04,103.666664,104.73333,103.533333,104.366669,72.788322,5150307,4,7,2019,Q3
71,2019-07-03,103.966667,104.800003,103.466667,104.099998,72.602341,10950993,3,7,2019,Q3
70,2019-07-02,101.699997,103.300003,101.0,103.133331,71.928162,10665576,2,7,2019,Q3
69,2019-07-01,103.933334,104.133331,99.533333,101.099998,70.510048,18802408,1,7,2019,Q3
68,2019-06-28,104.866669,105.333336,103.699997,103.933334,72.486107,10498246,28,6,2019,Q2
67,2019-06-27,103.166664,104.900002,103.0,104.400002,72.811569,26932522,27,6,2019,Q2
66,2019-06-26,102.066666,103.766663,101.699997,103.300003,72.044388,9415165,26,6,2019,Q2
65,2019-06-25,101.366669,103.333336,101.166664,103.066666,71.881668,8652688,25,6,2019,Q2
64,2019-06-24,102.066666,102.666664,100.533333,101.366669,70.696037,8383156,24,6,2019,Q2
63,2019-06-21,102.633331,104.23333,102.199997,102.566666,71.532951,18384975,21,6,2019,Q2
62,2019-06-20,102.933334,104.833336,102.933334,104.5,72.881302,7079536,20,6,2019,Q2
61,2019-06-19,103.966667,105.033333,101.866669,102.933334,71.788681,7183492,19,6,2019,Q2
60,2019-06-18,103.199997,105.333336,102.599998,105.099998,73.299767,7373532,18,6,2019,Q2
59,2019-06-17,106.433334,106.466667,103.033333,103.533333,72.20713,7014021,17,6,2019,Q2
58,2019-06-14,106.73333,107.699997,105.800003,106.533333,74.299416,6684984,14,6,2019,Q2
57,2019-06-13,108.800003,109.0,105.366669,107.133331,74.717865,11805598,13,6,2019,Q2
56,2019-06-12,108.666664,108.933334,107.400002,108.366669,75.578049,7065424,12,6,2019,Q2
55,2019-06-11,107.400002,108.633331,106.199997,108.333336,75.554794,8165502,11,6,2019,Q2
54,2019-06-10,108.933334,109.0,106.099998,107.099998,74.694626,10358887,10,6,2019,Q2
53,2019-06-07,108.666664,109.833336,107.766663,109.199997,76.159225,9475417,7,6,2019,Q2
52,2019-06-06,111.533333,112.5,107.833336,109.033333,76.042992,15166980,6,6,2019,Q2
51,2019-06-04,113.333336,113.333336,109.800003,110.23333,76.879913,14272732,4,6,2019,Q2
50,2019-06-03,111.866669,113.833336,111.366669,113.133331,78.902435,27672769,3,6,2019,Q2
49,2019-05-31,109.333336,112.533333,108.633331,110.366669,76.9729,31756585,31,5,2019,Q2
48,2019-05-30,107.0,108.933334,106.266663,107.966667,75.299057,32150113,30,5,2019,Q2
47,2019-05-29,109.73333,109.933334,106.266663,106.900002,74.555145,13098957,29,5,2019,Q2
46,2019-05-28,108.0,109.333336,106.73333,108.966667,75.99649,24222063,28,5,2019,Q2
45,2019-05-27,104.0,108.566666,103.599998,108.133331,75.415283,18709338,27,5,2019,Q2
44,2019-05-24,106.0,106.566666,102.866669,104.533333,72.904556,25465098,24,5,2019,Q2
43,2019-05-23,105.666664,106.800003,102.266663,102.800003,71.695686,21660225,23,5,2019,Q2
42,2019-05-22,103.333336,104.5,101.5,103.633331,72.276863,13049395,22,5,2019,Q2
41,2019-05-21,105.333336,106.166664,101.599998,102.333336,71.370224,12969838,21,5,2019,Q2
40,2019-05-20,103.333336,105.900002,100.73333,105.099998,73.299767,18816490,20,5,2019,Q2
39,2019-05-17,100.0,101.766663,97.900002,99.73333,69.556892,34143775,17,5,2019,Q2
38,2019-05-16,96.199997,101.533333,95.333336,100.766663,70.277565,17261152,16,5,2019,Q2
37,2019-05-15,96.666664,98.099998,95.866669,97.166664,67.766823,18739447,15,5,2019,Q2
36,2019-05-14,95.066666,96.566666,94.333336,95.73333,66.767181,13879179,14,5,2019,Q2
35,2019-05-13,97.466667,98.566666,94.666664,95.066666,66.302231,14569303,13,5,2019,Q2
34,2019-05-10,99.933334,100.166664,98.033333,98.400002,68.626991,10831261,10,5,2019,Q2
33,2019-05-09,101.466667,101.966667,100.0,100.400002,70.021851,7252297,9,5,2019,Q2
32,2019-05-08,102.666664,103.466667,101.133331,101.466667,70.765778,8682891,8,5,2019,Q2
31,2019-05-07,104.466667,104.466667,101.466667,102.300003,71.346962,12620941,7,5,2019,Q2
30,2019-05-06,105.0,105.599998,103.433334,104.466667,72.858063,11921959,6,5,2019,Q2
29,2019-05-03,106.633331,106.666664,103.800003,104.099998,72.602341,10380483,3,5,2019,Q2
28,2019-05-02,106.0,106.866669,104.133331,105.400002,73.509003,17787885,2,5,2019,Q2
27,2019-04-30,103.333336,106.0,102.433334,105.366669,73.485748,21234391,30,4,2019,Q2
26,2019-04-26,102.599998,104.73333,101.0,101.900002,71.068001,17975994,26,4,2019,Q2
25,2019-04-25,102.400002,103.633331,101.23333,101.800003,70.998253,43159665,25,4,2019,Q2
24,2019-04-24,100.666664,102.766663,100.300003,102.533333,71.509689,17801275,24,4,2019,Q2
23,2019-04-23,99.599998,100.599998,97.900002,99.599998,69.463898,12625692,23,4,2019,Q2
22,2019-04-22,101.666664,101.833336,99.23333,99.833336,69.62664,18828481,22,4,2019,Q2
21,2019-04-18,104.966667,104.966667,102.766663,104.066666,72.579086,13763782,18,4,2019,Q2
20,2019-04-16,103.73333,105.666664,102.5,103.800003,72.393112,17539116,16,4,2019,Q2
19,2019-04-15,104.533333,105.333336,102.199997,102.666664,71.602684,14607574,15,4,2019,Q2
18,2019-04-12,105.900002,106.466667,103.366669,103.566666,72.23037,21515250,12,4,2019,Q2
17,2019-04-11,104.400002,107.866669,104.099998,105.300003,73.439262,22679952,11,4,2019,Q2
16,2019-04-10,103.166664,105.566666,102.300003,104.400002,72.811569,13325952,10,4,2019,Q2
